panel_label,series_key,series_label,amm_enabled,metric_name,metric_label,target_mode,endpoint_name,endpoint_label,sample_filter,n_used,mean,std,median,ci_level,ci_lo,ci_hi
Funding Liquidity Shock,without_amm,Without AMM,0,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,time_observed_steps,Observed Time,all,300,519.1566666666666,167.64548552908656,600.0,0.95,499.43533333333335,536.6509166666666
Funding Liquidity Shock,without_amm,Without AMM,0,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,normalized_auc_abs,Normalized AUC,all,300,0.10756040647773915,0.042861439013074695,0.09830135484185454,0.95,0.10284788708382027,0.11266819703765009
Funding Liquidity Shock,without_amm,Without AMM,0,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,normalized_avg_impact,Normalized Average Impact,all,300,0.32242247764758875,0.10346416479309126,0.3121191768333392,0.95,0.3105275050800995,0.3341841415603629
Funding Liquidity Shock,without_amm,Without AMM,0,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,recovery_steps_recovered_only,Recovery Steps,recovered_only,71,258.40845070422534,172.35640627695926,222.0,0.95,221.1669014084507,298.73415492957747
High-Vol Stress,with_amm,With AMM,1,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,recovered_indicator,Recovered Indicator,all,300,0.09333333333333334,0.29138503682901834,0.0,0.95,0.06333333333333334,0.12674999999999956
High-Vol Stress,with_amm,With AMM,1,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,time_observed_steps,Observed Time,all,300,581.3533333333334,66.07010937935719,600.0,0.95,573.6064166666666,588.4301666666667
High-Vol Stress,with_amm,With AMM,1,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,normalized_auc_abs,Normalized AUC,all,300,0.22910747003897716,0.0768344154692834,0.22133965588536292,0.95,0.2208719556578675,0.23787901989710142
High-Vol Stress,with_amm,With AMM,1,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,normalized_avg_impact,Normalized Average Impact,all,300,0.41424782439092533,0.12251311475723387,0.4009233486841832,0.95,0.4003954918097215,0.42839050736903356
High-Vol Stress,with_amm,With AMM,1,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,recovery_steps_recovered_only,Recovery Steps,recovered_only,28,400.2142857142857,103.98018227950126,408.5,0.95,363.9232142857143,437.46517857142857
High-Vol Stress,without_amm,Without AMM,0,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,recovered_indicator,Recovered Indicator,all,300,0.10333333333333333,0.30490234560715457,0.0,0.95,0.07,0.14
High-Vol Stress,without_amm,Without AMM,0,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,time_observed_steps,Observed Time,all,300,574.8633333333333,82.03065331019383,600.0,0.95,565.1231666666666,583.4068333333333
High-Vol Stress,without_amm,Without AMM,0,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,normalized_auc_abs,Normalized AUC,all,300,0.2072519533246437,0.07449122620770746,0.19203113584432063,0.95,0.19926189757724513,0.21664522514362944
High-Vol Stress,without_amm,Without AMM,0,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,normalized_avg_impact,Normalized Average Impact,all,300,0.3939866602034991,0.11865528826763289,0.37778221772689813,0.95,0.3809724230170075,0.40765040160976784
High-Vol Stress,without_amm,Without AMM,0,execution_cost_resilience,Execution Cost Resilience,pre_shock_baseline,recovery_steps_recovered_only,Recovery Steps,recovered_only,31,356.741935483871,110.62337539053716,363.0,0.95,319.28387096774196,395.5862903225806
MM Withdrawal,with_amm,With AMM,1,composite_resilience,Composite Resilience,joint_price_spread_depth_cost,recovered_indicator,Recovered Indicator,all,300,0.013333333333333334,0.11488931224930929,0.0,0.95,0.0033333333333333335,0.02666666666666667
MM Withdrawal,with_amm,With AMM,1,composite_resilience,Composite Resilience,joint_price_spread_depth_cost,time_observed_steps,Observed Time,all,300,15.293333333333333,40.79527919876563,10.0,0.95,11.386416666666667,20.580749999999995
MM Withdrawal,with_amm,With AMM,1,composite_resilience,Composite Resilience,joint_price_spread_depth_cost,normalized_auc_abs,Normalized AUC,all,300,0.34529092241237835,0.13709697859180112,0.3156146257035551,0.95,0.33044932299585034,0.3610839998550272
